id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2889,32,technician,divorced,professional.course,no,yes,no,telephone,may,wed,70,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
30897,32,management,divorced,university.degree,no,yes,yes,cellular,may,tue,160,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
35816,32,admin.,married,high.school,no,yes,no,cellular,may,mon,171,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
788,50,technician,married,professional.course,no,yes,no,telephone,may,wed,333,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
10131,52,blue-collar,single,basic.4y,no,yes,no,telephone,jun,thu,558,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
19731,56,admin.,married,basic.4y,no,no,no,cellular,aug,thu,82,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
24874,30,management,married,university.degree,no,yes,yes,cellular,nov,tue,196,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
35808,44,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,267,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
25738,56,retired,married,basic.9y,no,no,no,cellular,nov,wed,75,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
19569,36,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,94,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
33362,33,technician,divorced,high.school,no,yes,no,cellular,may,tue,247,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
22580,37,admin.,single,university.degree,no,yes,no,cellular,aug,fri,212,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
24078,25,management,married,university.degree,no,yes,no,telephone,nov,wed,268,1,999,0,nonexistent,-0.1,93.2,-42,4.663,5195.8,1
38929,58,retired,married,basic.4y,no,yes,no,cellular,nov,wed,487,1,999,2,failure,-3.4,92.649,-30.1,0.716,5017.5,1
9972,47,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,47,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
35925,27,admin.,single,university.degree,no,yes,yes,cellular,may,mon,179,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
28363,31,admin.,single,university.degree,no,yes,no,cellular,apr,thu,87,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0
25705,47,technician,married,university.degree,no,no,no,cellular,nov,wed,258,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
36819,57,management,married,unknown,no,no,no,cellular,jun,mon,112,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
32449,35,management,married,professional.course,no,unknown,unknown,cellular,may,fri,154,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
16733,56,retired,married,basic.4y,no,no,no,cellular,jul,thu,57,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36926,24,technician,single,professional.course,no,no,no,cellular,jun,tue,227,1,4,1,success,-2.9,92.963,-40.8,1.206,5076.2,1
19733,30,admin.,single,university.degree,no,no,yes,cellular,aug,thu,185,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
801,47,services,divorced,high.school,no,no,no,telephone,may,wed,421,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
35379,28,admin.,single,university.degree,no,yes,yes,cellular,may,fri,63,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
30984,35,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,240,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
11650,57,retired,married,basic.4y,no,no,no,telephone,jun,fri,14,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
25368,50,admin.,married,university.degree,no,no,no,cellular,nov,tue,99,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
17273,27,admin.,single,university.degree,no,no,yes,cellular,jul,fri,83,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
35209,37,admin.,single,high.school,no,no,no,cellular,may,fri,165,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
27940,30,blue-collar,single,university.degree,no,yes,yes,cellular,mar,fri,166,2,999,0,nonexistent,-1.8,92.843,-50,1.531,5099.1,0
35712,33,technician,married,professional.course,no,yes,no,cellular,may,mon,241,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
17352,41,services,married,high.school,no,yes,no,cellular,jul,mon,56,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
28618,43,blue-collar,married,basic.6y,no,no,no,cellular,apr,wed,623,2,999,2,failure,-1.8,93.075,-47.1,1.415,5099.1,0
18320,29,admin.,single,high.school,no,yes,yes,cellular,jul,wed,160,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
32222,39,admin.,divorced,university.degree,no,no,no,telephone,may,fri,44,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
6853,33,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,357,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
6458,37,admin.,divorced,university.degree,no,unknown,unknown,telephone,may,wed,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29388,41,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,fri,184,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
14855,52,admin.,married,high.school,no,yes,no,cellular,jul,wed,419,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
12809,25,technician,single,university.degree,no,no,no,cellular,jul,tue,460,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
13806,40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,91,15,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18000,60,blue-collar,divorced,basic.4y,unknown,no,no,cellular,jul,wed,105,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
8077,31,blue-collar,married,basic.6y,no,no,yes,telephone,jun,mon,154,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
2956,33,blue-collar,married,high.school,no,yes,no,telephone,may,wed,183,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
34882,29,admin.,married,basic.6y,no,yes,no,cellular,may,fri,16,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
32112,41,services,divorced,high.school,no,yes,no,cellular,may,fri,380,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
16016,27,blue-collar,single,high.school,no,no,no,cellular,jul,tue,29,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
37779,64,retired,married,basic.9y,no,yes,no,cellular,aug,mon,79,2,3,1,success,-2.9,92.201,-31.4,0.843,5076.2,0
10974,36,admin.,married,high.school,unknown,yes,no,telephone,jun,wed,100,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
40560,24,student,single,unknown,no,yes,no,cellular,sep,wed,222,1,17,4,failure,-1.1,94.199,-37.5,0.886,4963.6,0
13444,44,unemployed,married,basic.9y,unknown,yes,no,telephone,jul,wed,73,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
13824,30,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,fri,166,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
10067,55,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,146,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
28341,64,technician,married,professional.course,no,yes,no,cellular,apr,wed,65,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
26940,38,management,divorced,high.school,no,yes,no,telephone,nov,thu,215,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
12397,45,admin.,married,basic.9y,no,yes,yes,cellular,jul,mon,181,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
29217,29,student,single,professional.course,no,yes,no,cellular,apr,fri,96,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
15702,53,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,212,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
36793,52,technician,married,professional.course,no,yes,no,cellular,jun,mon,268,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
33938,28,technician,single,professional.course,no,yes,yes,telephone,may,wed,43,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
32060,41,technician,married,university.degree,no,yes,yes,cellular,may,fri,170,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
11139,42,technician,married,high.school,no,no,no,telephone,jun,thu,677,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
26382,48,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,60,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
39356,26,admin.,single,high.school,no,yes,no,cellular,mar,fri,454,1,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,0
23296,57,retired,married,high.school,unknown,yes,yes,cellular,aug,wed,223,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
18385,32,admin.,single,university.degree,no,no,yes,cellular,jul,thu,749,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
29521,34,admin.,married,basic.9y,no,yes,no,cellular,apr,mon,317,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
37028,46,admin.,divorced,high.school,no,no,no,cellular,jul,tue,282,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,0
818,54,management,married,high.school,unknown,yes,no,telephone,may,wed,74,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
27599,32,technician,single,university.degree,no,yes,yes,cellular,nov,fri,1162,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
7764,42,technician,married,professional.course,unknown,no,no,telephone,jun,mon,119,9,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
7727,37,unemployed,married,professional.course,no,yes,no,telephone,may,fri,3631,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,1
9735,45,admin.,married,unknown,no,no,no,telephone,jun,mon,189,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
21923,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,172,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
18595,39,technician,married,high.school,no,no,no,cellular,jul,thu,266,9,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
20493,50,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,tue,137,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
15329,31,self-employed,single,university.degree,no,yes,no,cellular,jul,fri,85,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
7972,58,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,469,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
4677,59,retired,married,professional.course,unknown,no,no,telephone,may,wed,905,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,1
19131,37,admin.,single,professional.course,no,no,no,cellular,aug,tue,223,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
22322,48,services,married,basic.4y,unknown,yes,yes,cellular,aug,thu,271,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
35790,30,admin.,single,university.degree,no,yes,yes,cellular,may,mon,22,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
36832,22,services,single,high.school,no,yes,no,telephone,jun,mon,94,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
25761,29,blue-collar,single,basic.9y,no,yes,no,cellular,nov,wed,128,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
16246,43,entrepreneur,married,university.degree,unknown,yes,no,cellular,jul,tue,261,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
28549,30,management,single,university.degree,no,yes,no,cellular,apr,wed,692,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
4331,53,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,233,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
4663,33,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,wed,207,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
35243,31,services,single,high.school,no,yes,no,telephone,may,fri,31,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
27862,33,blue-collar,single,high.school,no,no,no,cellular,mar,wed,278,2,999,0,nonexistent,-1.8,92.843,-50,1.602,5099.1,1
6696,31,admin.,married,high.school,no,no,no,telephone,may,wed,469,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
11157,58,retired,married,basic.4y,unknown,no,no,telephone,jun,thu,327,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9721,60,retired,divorced,basic.4y,unknown,yes,no,telephone,jun,mon,253,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
13928,37,services,married,basic.9y,no,no,no,cellular,jul,fri,126,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
5956,30,technician,single,professional.course,no,no,no,telephone,may,tue,84,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
16142,46,technician,married,basic.9y,unknown,yes,no,cellular,jul,tue,267,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
18824,34,technician,single,university.degree,no,yes,no,cellular,aug,mon,156,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
12884,42,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,tue,211,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
15401,56,admin.,married,university.degree,no,no,yes,cellular,jul,fri,569,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31113,37,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,438,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
18976,48,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,mon,441,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
6849,29,blue-collar,married,professional.course,no,no,no,telephone,may,wed,223,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
1425,29,blue-collar,married,high.school,no,no,no,telephone,may,thu,12,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
11864,45,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,13,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
28708,38,entrepreneur,married,university.degree,unknown,yes,no,cellular,apr,thu,137,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
34479,47,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,391,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
31639,30,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,252,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
37717,29,admin.,married,university.degree,no,yes,no,cellular,aug,thu,69,1,999,1,failure,-2.9,92.201,-31.4,0.851,5076.2,0
6843,45,services,single,professional.course,unknown,no,no,telephone,may,wed,225,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
32275,40,management,single,university.degree,no,no,yes,cellular,may,fri,217,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
28225,32,technician,single,university.degree,no,no,no,cellular,apr,tue,83,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
8572,26,blue-collar,single,basic.6y,no,no,no,telephone,jun,wed,83,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
10813,50,services,married,high.school,no,yes,yes,telephone,jun,wed,64,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
33580,28,unemployed,married,high.school,unknown,yes,no,telephone,may,tue,155,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
3196,41,admin.,married,university.degree,no,yes,no,telephone,may,thu,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
26613,31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,124,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
38861,30,admin.,married,high.school,no,unknown,unknown,cellular,nov,mon,104,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,0
486,32,admin.,single,university.degree,unknown,no,no,telephone,may,tue,215,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
370,37,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,77,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
21376,30,technician,married,professional.course,unknown,no,no,cellular,aug,mon,37,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39114,29,management,married,university.degree,no,yes,no,telephone,dec,tue,207,4,999,0,nonexistent,-3,92.713,-33,0.707,5023.5,0
27654,50,retired,single,university.degree,no,no,no,cellular,nov,fri,51,5,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
6382,35,blue-collar,married,unknown,no,yes,no,telephone,may,tue,112,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38770,25,admin.,married,unknown,no,no,no,cellular,nov,thu,241,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1
15407,37,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,fri,383,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
8837,31,admin.,married,basic.9y,no,no,no,telephone,jun,thu,145,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
30408,60,unemployed,married,high.school,no,yes,no,cellular,apr,thu,1260,2,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,1
19622,45,self-employed,married,basic.4y,no,no,no,cellular,aug,thu,65,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
16682,49,admin.,married,high.school,no,no,no,cellular,jul,wed,652,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
17257,43,technician,married,professional.course,no,no,no,cellular,jul,fri,161,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
30869,58,services,divorced,high.school,unknown,yes,no,cellular,may,tue,237,4,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,0
32872,31,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,475,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,1
24003,27,self-employed,single,university.degree,no,no,no,telephone,oct,fri,24,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,0
35936,56,retired,married,high.school,no,no,yes,cellular,may,mon,613,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
13266,25,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,wed,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
23112,32,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,24,12,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
30336,28,admin.,married,university.degree,no,no,no,cellular,apr,thu,258,1,2,2,success,-1.8,93.075,-47.1,1.365,5099.1,1
3632,33,services,married,high.school,no,yes,no,telephone,may,fri,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
16493,24,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,wed,213,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
15893,26,services,single,high.school,no,yes,no,cellular,jul,mon,256,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
11656,37,admin.,married,basic.6y,no,no,no,telephone,jun,fri,126,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
18522,44,technician,married,professional.course,no,yes,no,telephone,jul,thu,168,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
16691,28,admin.,married,high.school,no,no,no,cellular,jul,wed,419,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
25318,42,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,tue,283,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
12663,51,blue-collar,married,unknown,unknown,yes,no,cellular,jul,mon,377,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
669,54,admin.,married,high.school,no,no,no,telephone,may,tue,65,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
15184,35,technician,married,professional.course,no,yes,yes,cellular,jul,thu,54,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
32873,57,technician,married,high.school,no,yes,no,cellular,may,mon,74,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
23161,35,technician,married,professional.course,no,yes,no,cellular,aug,tue,333,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
40409,41,admin.,divorced,high.school,no,yes,yes,cellular,aug,thu,98,3,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0
36554,30,admin.,single,university.degree,no,no,no,cellular,jun,wed,656,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
29097,38,technician,married,professional.course,unknown,no,no,cellular,apr,fri,1624,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,1
11039,43,management,divorced,university.degree,no,no,no,telephone,jun,wed,114,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
15775,24,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,449,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
20317,32,admin.,married,university.degree,no,no,no,cellular,aug,mon,247,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
22958,41,admin.,single,professional.course,no,no,no,cellular,aug,mon,139,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
34448,38,blue-collar,married,basic.6y,unknown,no,no,cellular,may,thu,72,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
3258,48,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,187,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
29990,78,retired,married,basic.4y,no,yes,yes,cellular,apr,tue,75,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
13877,52,housemaid,married,basic.4y,no,no,no,cellular,jul,fri,479,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
40134,53,blue-collar,single,basic.9y,no,no,no,telephone,jul,wed,413,1,6,2,success,-1.7,94.215,-40.3,0.84,4991.6,1
25762,36,technician,married,high.school,no,no,no,cellular,nov,wed,187,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
11760,31,management,single,university.degree,unknown,no,no,telephone,jun,fri,100,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
30031,37,services,single,high.school,no,yes,no,cellular,apr,wed,165,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
36172,30,student,single,high.school,no,yes,no,cellular,may,wed,156,4,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,0
17615,53,management,married,unknown,no,no,no,cellular,jul,mon,123,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
24599,31,services,single,high.school,unknown,yes,no,cellular,nov,mon,130,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
11978,39,services,married,basic.6y,unknown,yes,no,telephone,jun,wed,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
19747,51,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,fri,129,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
12055,34,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,302,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
36206,42,housemaid,married,high.school,no,yes,no,cellular,may,thu,95,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
11345,47,services,single,basic.9y,no,unknown,unknown,telephone,jun,thu,835,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1
19859,30,admin.,divorced,university.degree,no,unknown,unknown,cellular,aug,fri,316,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
31115,44,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,94,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
2196,31,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,212,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
4566,35,technician,married,university.degree,no,yes,no,telephone,may,tue,236,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
24124,42,technician,divorced,professional.course,no,no,no,cellular,nov,mon,200,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
31891,43,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,57,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
21248,44,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,79,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
31095,25,student,single,basic.9y,no,no,yes,cellular,may,wed,219,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
12577,33,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,387,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
15754,40,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,mon,163,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
36119,54,admin.,divorced,university.degree,no,unknown,unknown,cellular,may,wed,161,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
22611,53,self-employed,married,basic.9y,no,yes,yes,cellular,aug,fri,1241,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
22375,57,retired,married,high.school,no,no,no,cellular,aug,fri,92,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
8791,41,housemaid,married,high.school,no,yes,no,telephone,jun,thu,41,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
28264,27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,149,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
38567,67,retired,married,unknown,no,no,no,cellular,oct,thu,140,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0
12881,30,technician,single,professional.course,no,no,no,cellular,jul,tue,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
20369,39,management,married,university.degree,no,unknown,unknown,cellular,aug,tue,185,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
21390,35,admin.,single,university.degree,no,no,no,cellular,aug,tue,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
11249,40,admin.,married,university.degree,no,no,no,telephone,jun,thu,202,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
9777,53,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,154,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
5257,42,management,married,unknown,unknown,no,no,telephone,may,fri,456,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
25179,33,technician,single,professional.course,no,no,no,cellular,nov,tue,125,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
